Date,Title,URL,Commodity,Hedging_Percentage,Speculative_Percentage,Effective_Date,Adjustment_Type,Source_Sentence,Parsing_Method,Confidence,Scraped_At,Interest_Score,Interest_Details,Detected_Commodities
2024-01-08,关于调整螺纹钢等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800468.html,Silver,9,9,2023-07-19,adjusted_to,"the trading margin ratio of silver and wire rod futures contracts will be adjusted to 9%, and the price limit range will be adjusted to 7%",Gemini_Enhanced,high,2025-06-26T06:21:50.831358,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:5; recent_year:2024,
2024-01-08,关于调整螺纹钢等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800468.html,Wire Rod,9,9,2023-07-19,adjusted_to,"the trading margin ratio of silver and wire rod futures contracts will be adjusted to 9%, and the price limit range will be adjusted to 7%",Gemini_Enhanced,high,2025-06-26T06:21:50.831532,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:5; recent_year:2024,
2024-01-08,关于调整螺纹钢等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800468.html,Fuel Oil,10,10,2023-07-19,adjusted_to,"the trading margin ratio of fuel oil and petroleum asphalt futures contracts will be adjusted to 10%, and the price limit range will be adjusted to 8%",Gemini_Enhanced,high,2025-06-26T06:21:50.831635,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:5; recent_year:2024,
2024-01-08,关于调整螺纹钢等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800468.html,Petroleum Asphalt,10,10,2023-07-19,adjusted_to,"the trading margin ratio of fuel oil and petroleum asphalt futures contracts will be adjusted to 10%, and the price limit range will be adjusted to 8%",Gemini_Enhanced,high,2025-06-26T06:21:50.831749,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:5; recent_year:2024,
2024-01-08,关于调整螺纹钢等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202307/t20230714_800468.html,Tin,12,12,2023-07-19,adjusted_to,"the trading margin ratio of tin futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:21:50.831844,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:5; recent_year:2024,
2024-01-04,上海国际能源交易中心发布关于调整国际铜、原油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202306/t20230630_800419.html,Copper,8,8,2023-07-04,adjusted_to,"the trading margin ratio of international copper futures contracts will be adjusted to 8%, and the price limit range will be adjusted to 6%",Gemini_Enhanced,high,2025-06-26T06:21:58.388222,39,runbook_primary_pattern; basic_margin_keywords:9; petroleum_in_margin_notice; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum; butadiene_rubber
2024-01-04,上海国际能源交易中心发布关于调整国际铜、原油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202306/t20230630_800419.html,Crude Oil,10,10,2023-07-04,adjusted_to,"the trading margin ratio of crude oil futures contracts will be adjusted to 10%, and the price limit range will be adjusted to 8%",Gemini_Enhanced,high,2025-06-26T06:21:58.389008,39,runbook_primary_pattern; basic_margin_keywords:9; petroleum_in_margin_notice; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum; butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202306/t20230630_800422.html,Copper,8,8,2023-07-04,adjusted_to,"the trading margin ratio of copper, aluminum, zinc, lead and gold futures contracts will be adjusted to 8%, and the price limit range will be adjusted to 6%;",Gemini_Enhanced,high,2025-06-26T06:22:10.707916,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202306/t20230630_800422.html,Aluminum,8,8,2023-07-04,adjusted_to,"the trading margin ratio of copper, aluminum, zinc, lead and gold futures contracts will be adjusted to 8%, and the price limit range will be adjusted to 6%;",Gemini_Enhanced,high,2025-06-26T06:22:10.708603,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202306/t20230630_800422.html,Zinc,8,8,2023-07-04,adjusted_to,"the trading margin ratio of copper, aluminum, zinc, lead and gold futures contracts will be adjusted to 8%, and the price limit range will be adjusted to 6%;",Gemini_Enhanced,high,2025-06-26T06:22:10.709393,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202306/t20230630_800422.html,Lead,8,8,2023-07-04,adjusted_to,"the trading margin ratio of copper, aluminum, zinc, lead and gold futures contracts will be adjusted to 8%, and the price limit range will be adjusted to 6%;",Gemini_Enhanced,high,2025-06-26T06:22:10.709600,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202306/t20230630_800422.html,Gold,8,8,2023-07-04,adjusted_to,"the trading margin ratio of copper, aluminum, zinc, lead and gold futures contracts will be adjusted to 8%, and the price limit range will be adjusted to 6%;",Gemini_Enhanced,high,2025-06-26T06:22:10.709734,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202306/t20230630_800422.html,Silver,10,10,2023-07-04,adjusted_to,"the trading margin ratio of silver futures contracts will be adjusted to 10%, and the price limit range will be adjusted to 8%;",Gemini_Enhanced,high,2025-06-26T06:22:10.709877,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202306/t20230630_800422.html,Fuel Oil,12,12,2023-07-04,adjusted_to,"the trading margin ratio of fuel oil futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%;",Gemini_Enhanced,high,2025-06-26T06:22:10.709997,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Copper,9,9,2023-04-06,adjusted_to,"the trading margin ratio of copper, aluminum, zinc and lead futures contracts will be adjusted to 9%, and the price limit range will be adjusted to 7%",Gemini_Enhanced,high,2025-06-26T06:22:33.836994,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Aluminum,9,9,2023-04-06,adjusted_to,"the trading margin ratio of copper, aluminum, zinc and lead futures contracts will be adjusted to 9%, and the price limit range will be adjusted to 7%",Gemini_Enhanced,high,2025-06-26T06:22:33.837610,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Zinc,9,9,2023-04-06,adjusted_to,"the trading margin ratio of copper, aluminum, zinc and lead futures contracts will be adjusted to 9%, and the price limit range will be adjusted to 7%",Gemini_Enhanced,high,2025-06-26T06:22:33.838268,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Lead,9,9,2023-04-06,adjusted_to,"the trading margin ratio of copper, aluminum, zinc and lead futures contracts will be adjusted to 9%, and the price limit range will be adjusted to 7%",Gemini_Enhanced,high,2025-06-26T06:22:33.838444,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Stainless Steel,10,10,2023-04-06,adjusted_to,"the trading margin ratio of stainless steel and pulp futures contracts will be adjusted to 10%, and the price limit range will be adjusted to 8%",Gemini_Enhanced,high,2025-06-26T06:22:33.838667,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Pulp,10,10,2023-04-06,adjusted_to,"the trading margin ratio of stainless steel and pulp futures contracts will be adjusted to 10%, and the price limit range will be adjusted to 8%",Gemini_Enhanced,high,2025-06-26T06:22:33.838817,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Silver,11,11,2023-04-06,adjusted_to,"the trading margin ratio of silver futures contracts will be adjusted to 11%, and the price limit range will be adjusted to 9%",Gemini_Enhanced,high,2025-06-26T06:22:33.838940,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Nickel,12,12,2023-04-06,adjusted_to,"the trading margin ratio of nickel and petroleum asphalt futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:22:33.839070,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800006.html,Petroleum Asphalt,12,12,2023-04-06,adjusted_to,"the trading margin ratio of nickel and petroleum asphalt futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:22:33.839201,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:3; recent_year:2024,butadiene_rubber
2024-01-04,上海国际能源交易中心发布关于调整国际铜、低硫燃料油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800005.html,Copper,9,9,2023-04-06,adjusted_to,"the trading margin ratio of international copper futures contracts will be adjusted to 9%, and the price limit range will be adjusted to 7%",Gemini_Enhanced,high,2025-06-26T06:22:43.815808,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,butadiene_rubber
2024-01-04,上海国际能源交易中心发布关于调整国际铜、低硫燃料油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202304/t20230404_800005.html,Low-sulfur Fuel Oil,12,12,2023-04-06,adjusted_to,"the trading margin ratio of low sulfur fuel oil futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:22:43.816337,35,runbook_primary_pattern; basic_margin_keywords:9; butadiene_rubber_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,butadiene_rubber
2024-01-04,关于调整镍期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220310_798604.html,Nickel,20,20,2022-03-11,adjusted_to,"the trading margin ratio of nickel futures NI2203 contract is 20%, and the price limit range is adjusted to 17%",Gemini_Enhanced,high,2025-06-26T06:23:22.658026,32,runbook_primary_pattern; basic_margin_keywords:13; commodities_in_margin_notice:4; recent_year:2024,
2024-01-04,关于调整镍期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220310_798604.html,Nickel,19,19,2022-03-11,adjusted_to,"the trading margin ratio of nickel futures NI2208, NI2210, NI2211, NI2302 contracts and newly listed contracts is adjusted to 19%, and the price limit range is adjusted to 17%",Gemini_Enhanced,high,2025-06-26T06:23:22.658780,32,runbook_primary_pattern; basic_margin_keywords:13; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Gold,10,10,2022-03-09,adjusted_to,"the trading margin ratio of gold futures contracts will be adjusted to 10%, and the price limit range will be adjusted to 8%",Gemini_Enhanced,high,2025-06-26T06:23:37.233027,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Copper,12,12,2022-03-09,adjusted_to,"the trading margin ratio of copper and aluminum futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:23:37.233760,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Aluminum,12,12,2022-03-09,adjusted_to,"the trading margin ratio of copper and aluminum futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:23:37.234257,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Zinc,14,14,2022-03-09,adjusted_to,"the trading margin ratio of zinc and lead futures contracts will be adjusted to 14%, and the price limit range will be adjusted to 12%",Gemini_Enhanced,high,2025-06-26T06:23:37.234605,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Lead,14,14,2022-03-09,adjusted_to,"the trading margin ratio of zinc and lead futures contracts will be adjusted to 14%, and the price limit range will be adjusted to 12%",Gemini_Enhanced,high,2025-06-26T06:23:37.234750,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Fuel Oil,15,15,2022-03-09,adjusted_to,"the trading margin ratio of fuel oil, petroleum asphalt, and pulp futures contracts will be adjusted to 15%, and the price limit range will be adjusted to 13%",Gemini_Enhanced,high,2025-06-26T06:23:37.234877,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Petroleum Asphalt,15,15,2022-03-09,adjusted_to,"the trading margin ratio of fuel oil, petroleum asphalt, and pulp futures contracts will be adjusted to 15%, and the price limit range will be adjusted to 13%",Gemini_Enhanced,high,2025-06-26T06:23:37.235005,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,关于调整铜等期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798592.html,Pulp,15,15,2022-03-09,adjusted_to,"the trading margin ratio of fuel oil, petroleum asphalt, and pulp futures contracts will be adjusted to 15%, and the price limit range will be adjusted to 13%",Gemini_Enhanced,high,2025-06-26T06:23:37.235124,32,runbook_primary_pattern; basic_margin_keywords:9; commodities_in_margin_notice:4; recent_year:2024,
2024-01-08,上海国际能源交易中心发布关于调整原油、低硫燃料油、国际铜期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798593.html,Copper,12,12,2022-03-09,adjusted_to,"the trading margin ratio of international copper futures contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%;",Gemini_Enhanced,high,2025-06-26T06:23:46.732936,36,runbook_primary_pattern; basic_margin_keywords:8; petroleum_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum
2024-01-08,上海国际能源交易中心发布关于调整原油、低硫燃料油、国际铜期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798593.html,Crude Oil,15,15,2022-03-09,adjusted_to,"the trading margin ratio of crude oil futures contracts will be adjusted to 15%, and the price limit range will be adjusted to 13%;",Gemini_Enhanced,high,2025-06-26T06:23:46.733538,36,runbook_primary_pattern; basic_margin_keywords:8; petroleum_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum
2024-01-08,上海国际能源交易中心发布关于调整原油、低硫燃料油、国际铜期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220308_798593.html,Low-sulfur Fuel Oil,15,15,2022-03-09,adjusted_to,"the trading margin ratio of low sulfur fuel oil futures contracts will be adjusted to 15%, and the price limit range will be adjusted to 13%;",Gemini_Enhanced,high,2025-06-26T06:23:46.734071,36,runbook_primary_pattern; basic_margin_keywords:8; petroleum_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum
2024-01-05,关于调整铝、燃料油和纸浆期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220304_798585.html,Aluminum,12,12,2022-03-07,adjusted_to,"the trading margin ratio of aluminum futures 2203, 2204, 2205, and 2206 contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:23:57.085977,32,runbook_primary_pattern; basic_margin_keywords:8; commodities_in_margin_notice:3; recent_year:2024,
2024-01-05,关于调整铝、燃料油和纸浆期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220304_798585.html,Fuel Oil,12,12,2022-03-07,adjusted_to,"the trading margin ratio of fuel oil futures 2204, 2205, and 2206 contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:23:57.086993,32,runbook_primary_pattern; basic_margin_keywords:8; commodities_in_margin_notice:3; recent_year:2024,
2024-01-05,关于调整铝、燃料油和纸浆期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220304_798585.html,Pulp,10,10,2022-03-07,adjusted_to,"the trading margin ratio of pulp futures contracts will be adjusted to 10% , and the price limit range will be adjusted to 8%",Gemini_Enhanced,high,2025-06-26T06:23:57.087630,32,runbook_primary_pattern; basic_margin_keywords:8; commodities_in_margin_notice:3; recent_year:2024,
2024-01-05,上海国际能源交易中心发布关于调整原油和低硫燃料油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220304_798586.html,Crude Oil,12,12,2022-03-07,adjusted_to,"the trading margin ratio of crude oil futures 2204, 2205, and 2206 contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:24:05.309926,40,runbook_primary_pattern; basic_margin_keywords:9; petroleum_in_margin_notice; bitumen_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum; bitumen
2024-01-05,上海国际能源交易中心发布关于调整原油和低硫燃料油期货交易保证金比例和涨跌停板幅度的通知,https://www.shfe.com.cn/publicnotice/notice/202203/t20220304_798586.html,Low-sulfur Fuel Oil,12,12,2022-03-07,adjusted_to,"the trading margin ratio of low sulfur fuel oil futures 2204, 2205, and 2206 contracts will be adjusted to 12%, and the price limit range will be adjusted to 10%",Gemini_Enhanced,high,2025-06-26T06:24:05.310440,40,runbook_primary_pattern; basic_margin_keywords:9; petroleum_in_margin_notice; bitumen_in_margin_notice; commodities_in_margin_notice:4; recent_year:2024,petroleum; bitumen
